Uur;Timestamp;Druk_MPa;Druk_bar;Opslag_volume_TWh;Opslag_volume_GWh
2035;2035-03-26 18:00:00;6,300910463645795;63,00910463645795;0,006003112954165391;6,003112954165391
2036;2035-03-26 19:00:00;6,299798932937357;62,99798932937357;0,005980938104165392;5,980938104165392
2037;2035-03-26 20:00:00;6,300365206943569;63,00365206943569;0,005992235174998726;5,992235174998726
2038;2035-03-26 21:00:00;6,29930574330059;62,9930574330059;0,005971099054165392;5,971099054165393
2039;2035-03-26 22:00:00;6,298811871953795;62,98811871953795;0,005961246404165393;5,961246404165393
2040;2035-03-26 23:00:00;6,298563075988967;62,985630759889666;0,005956282966665393;5,956282966665393
2041;2035-03-27 00:00:00;6,305805817933166;63,05805817933166;0,006100774445832059;6,10077444583206
2042;2035-03-27 01:00:00;6,306891420686209;63,06891420686209;0,006122432037498727;6,122432037498727
2043;2035-03-27 02:00:00;6,3065050677930365;63,065050677930365;0,006114724362498727;6,114724362498728
2044;2035-03-27 03:00:00;6,305769335168328;63,057693351683284;0,006100046620832061;6,10004662083206
2045;2035-03-27 04:00:00;6,304335465057406;63,04335465057406;0,0060714411541653935;6,071441154165393
2046;2035-03-27 05:00:00;6,295479909967696;62,95479909967696;0,005894774324998727;5,8947743249987266
2047;2035-03-27 06:00:00;6,266034058891153;62,660340588911524;0,005307334566665393;5,307334566665393
2048;2035-03-27 07:00:00;6,26305564814223;62,6305564814223;0,005247915774998726;5,247915774998726
2049;2035-03-27 08:00:00;6,267398620980373;62,67398620980373;0,0053345573499987255;5,334557349998725
2050;2035-03-27 09:00:00;6,272929509885065;62,729295098850656;0,005444897649998726;5,444897649998726
2051;2035-03-27 10:00:00;6,278127437116942;62,781274371169424;0,005548595420832059;5,54859542083206
2052;2035-03-27 11:00:00;6,283412574568784;62,83412574568784;0,0056540330208320584;5,654033020832059
2053;2035-03-27 12:00:00;6,288823527830408;62,88823527830408;0,005761980624998725;5,761980624998725
2054;2035-03-27 13:00:00;6,294367975747072;62,94367975747072;0,0058725914249987245;5,872591424998724
2055;2035-03-27 14:00:00;6,300090879434386;63,00090879434386;0,005986762387498725;5,986762387498724
2056;2035-03-27 15:00:00;6,306159574477008;63,06159574477008;0,006107831829165391;6,1078318291653915
2057;2035-03-27 16:00:00;6,312647624154034;63,126476241540345;0,0062372673249987244;6,237267324998724
2058;2035-03-27 17:00:00;6,312177845951787;63,12177845951787;0,006227895329165391;6,227895329165391
2059;2035-03-27 18:00:00;6,31082605527389;63,1082605527389;0,006200927333332058;6,200927333332058
2060;2035-03-27 19:00:00;6,314101391049854;63,141013910498536;0,006266269729165392;6,2662697291653915
2061;2035-03-27 20:00:00;6,321226147451028;63,21226147451028;0,006408407416665391;6,4084074166653915
2062;2035-03-27 21:00:00;6,328430131130768;63,28430131130767;0,006552125674998725;6,552125674998725
2063;2035-03-27 22:00:00;6,337531112064893;63,37531112064893;0,006733688708332058;6,733688708332058
2064;2035-03-27 23:00:00;6,346577362586043;63,46577362586043;0,006914159879165392;6,914159879165392
2065;2035-03-28 00:00:00;6,35514440228545;63,551444022854504;0,007085070874998725;7,085070874998725
2066;2035-03-28 01:00:00;6,363087638878666;63,63087638878666;0,007243537104165392;7,243537104165392
2067;2035-03-28 02:00:00;6,370463764156998;63,70463764156998;0,007390689558332059;7,390689558332059
2068;2035-03-28 03:00:00;6,377295870421103;63,772958704211035;0,007526988924998725;7,526988924998725
2069;2035-03-28 04:00:00;6,383201978874972;63,83201978874972;0,007644814791665392;7,644814791665392
2070;2035-03-28 05:00:00;6,38838371256966;63,8838371256966;0,007748189504165392;7,748189504165392
2071;2035-03-28 06:00:00;6,3927617389625535;63,92761738962554;0,007835530391665391;7,835530391665391
2072;2035-03-28 07:00:00;6,39720781522114;63,9720781522114;0,007924228862498725;7,924228862498725
2073;2035-03-28 08:00:00;6,402897307389319;64,02897307389318;0,008037733270832058;8,037733270832058
2074;2035-03-28 09:00:00;6,408601145752405;64,08601145752405;0,008151523883332058;8,151523883332057
2075;2035-03-28 10:00:00;6,414117753416791;64,14117753416791;0,008261579274998725;8,261579274998725
2076;2035-03-28 11:00:00;6,419559355851704;64,19559355851705;0,008370138324998723;8,370138324998724
2077;2035-03-28 12:00:00;6,425015282551513;64,25015282551513;0,00847898314166539;8,47898314166539
2078;2035-03-28 13:00:00;6,430503839017811;64,30503839017811;0,008588478916665391;8,588478916665391
2079;2035-03-28 14:00:00;6,436025479723949;64,36025479723949;0,00869863471666539;8,69863471666539
2080;2035-03-28 15:00:00;6,441716678046916;64,41716678046916;0,008812173162498724;8,812173162498723
2081;2035-03-28 16:00:00;6,447680506078567;64,47680506078567;0,008931150524998724;8,931150524998724
2082;2035-03-28 17:00:00;6,452590955105191;64,52590955105191;0,00902911315416539;9,02911315416539
2083;2035-03-28 18:00:00;6,45006641849746;64,5006641849746;0,008978749074998724;8,978749074998724
2084;2035-03-28 19:00:00;6,4476544102019515;64,47654410201952;0,00893062991666539;8,93062991666539
2085;2035-03-28 20:00:00;6,445309482674545;64,45309482674544;0,008883849008332058;8,883849008332058
2086;2035-03-28 21:00:00;6,445349485519293;64,45349485519293;0,008884647058332059;8,884647058332058
2087;2035-03-28 22:00:00;6,447484887464283;64,47484887464283;0,008927247966665391;8,92724796666539
2088;2035-03-28 23:00:00;6,451876432768557;64,51876432768557;0,009014858554165391;9,014858554165391
2089;2035-03-29 00:00:00;6,456513775056562;64,56513775056563;0,009107372749998724;9,107372749998724
2090;2035-03-29 01:00:00;6,461235062290454;64,61235062290454;0,009201561633332057;9,201561633332057
2091;2035-03-29 02:00:00;6,463356124723967;64,63356124723967;0,009243876470832057;9,243876470832058
2092;2035-03-29 03:00:00;6,465935193539152;64,65935193539151;0,009295328458332058;9,295328458332058
2093;2035-03-29 04:00:00;6,470792057317045;64,70792057317044;0,00939222207083206;9,392222070832059
2094;2035-03-29 05:00:00;6,475952793758042;64,75952793758042;0,009495177891665393;9,495177891665392
2095;2035-03-29 06:00:00;6,481783658049755;64,81783658049756;0,009611502649998726;9,611502649998727
2096;2035-03-29 07:00:00;6,488657665879771;64,88657665879771;0,00974863794583206;9,74863794583206
2097;2035-03-29 08:00:00;6,495888969548405;64,95888969548405;0,00989290123333206;9,89290123333206
2098;2035-03-29 09:00:00;6,50328900981606;65,03289009816059;0,010040530787498727;10,040530787498726
2099;2035-03-29 10:00:00;6,5101522464605335;65,10152246460534;0,010177451199998728;10,177451199998728
2100;2035-03-29 11:00:00;6,517261844212139;65,17261844212139;0,010319286474998727;10,319286474998727
2101;2035-03-29 12:00:00;6,524812046151384;65,24812046151384;0,010469911729165393;10,469911729165393
2102;2035-03-29 13:00:00;6,5332806253267774;65,33280625326778;0,010638858454165394;10,638858454165394
2103;2035-03-29 14:00:00;6,542425318827934;65,42425318827935;0,010821293545832061;10,821293545832061
2104;2035-03-29 15:00:00;6,551526308325206;65,51526308325207;0,011002856749998728;11,002856749998728
2105;2035-03-29 16:00:00;6,560168553548181;65,6016855354818;0,01117526808333206;11,17526808333206
2106;2035-03-29 17:00:00;6,568788325732212;65,68788325732213;0,011347231083332061;11,34723108333206
2107;2035-03-29 18:00:00;6,57837399247175;65,78373992471751;0,011538463516665395;11,538463516665395
2108;2035-03-29 19:00:00;6,588526608452955;65,88526608452955;0,011741006491665394;11,741006491665393
2109;2035-03-29 20:00:00;6,598069605449656;65,98069605449656;0,01193138767083206;11,93138767083206
2110;2035-03-29 21:00:00;6,607073835982843;66,07073835982843;0,012111020549998727;12,111020549998727
2111;2035-03-29 22:00:00;6,614987846973712;66,14987846973712;0,01226890373333206;12,26890373333206
2112;2035-03-29 23:00:00;6,62258347494478;66,2258347494478;0,012420435229165394;12,420435229165394
2113;2035-03-30 00:00:00;6,630088033431817;66,30088033431817;0,012570149904165393;12,570149904165392
2114;2035-03-30 01:00:00;6,638041316893669;66,38041316893668;0,012728816566665394;12,728816566665394
2115;2035-03-30 02:00:00;6,646916209030875;66,46916209030876;0,012905869166665395;12,905869166665395
2116;2035-03-30 03:00:00;6,656445064930479;66,56445064930479;0,013095968233332062;13,095968233332062
2117;2035-03-30 04:00:00;6,6663436443010085;66,66343644301008;0,013293443220832061;13,293443220832062
2118;2035-03-30 05:00:00;6,675928875782061;66,75928875782061;0,01348466697083206;13,484666970832059
2119;2035-03-30 06:00:00;6,685129043019106;66,85129043019106;0,013668208754165393;13,668208754165393
2120;2035-03-30 07:00:00;6,694716525145768;66,94716525145768;0,013859477404165392;13,859477404165393
2121;2035-03-30 08:00:00;6,704598653249276;67,04598653249276;0,014056624191665394;14,056624191665394
2122;2035-03-30 09:00:00;6,714626462618878;67,14626462618878;0,01425667729583206;14,256677295832061
2123;2035-03-30 10:00:00;6,724931370824371;67,2493137082437;0,014462258474998727;14,462258474998727
2124;2035-03-30 11:00:00;6,735315533877586;67,35315533877585;0,014669420774998727;14,669420774998727
2125;2035-03-30 12:00:00;6,745860933048644;67,45860933048644;0,01487979970833206;14,87979970833206
2126;2035-03-30 13:00:00;6,75686474963242;67,5686474963242;0,015099323991665393;15,099323991665393
2127;2035-03-30 14:00:00;6,768368175289069;67,68368175289069;0,015328815391665392;15,328815391665392
2128;2035-03-30 15:00:00;6,779864810161442;67,79864810161442;0,015558171316665393;15,558171316665392
2129;2035-03-30 16:00:00;6,791319616985652;67,91319616985652;0,015786692779165393;15,786692779165394
2130;2035-03-30 17:00:00;6,802836342253581;68,02836342253582;0,016016449504165392;16,016449504165394
2131;2035-03-30 18:00:00;6,814398631399112;68,14398631399112;0,016247115220832057;16,247115220832058
2132;2035-03-30 19:00:00;6,82595576657455;68,2595576657455;0,01647767811666539;16,47767811666539
2133;2035-03-30 20:00:00;6,837420976995562;68,37420976995561;0,01670640712916539;16,706407129165388
2134;2035-03-30 21:00:00;6,848755149131523;68,48755149131523;0,016932521949998725;16,932521949998723
2135;2035-03-30 22:00:00;6,860064348625101;68,600643486251;0,01715813857083206;17,158138570832058
2136;2035-03-30 23:00:00;6,8714580007965145;68,71458000796514;0,01738544000833206;17,385440008332058
2137;2035-03-31 00:00:00;6,883051534985038;68,83051534985037;0,01761672905833206;17,61672905833206
2138;2035-03-31 01:00:00;6,89483252752665;68,9483252752665;0,01785175787083206;17,85175787083206
2139;2035-03-31 02:00:00;6,906666835891156;69,06666835891156;0,01808785032499873;18,08785032499873
2140;2035-03-31 03:00:00;6,918527274802578;69,18527274802578;0,01832446407916539;18,32446407916539
2141;2035-03-31 04:00:00;6,9304530250435725;69,30453025043573;0,01856238078333206;18,56238078333206
2142;2035-03-31 05:00:00;6,942549360061298;69,42549360061298;0,018803700624998726;18,803700624998726
2143;2035-03-31 06:00:00;6,954799226662169;69,54799226662169;0,01904808339583206;19,04808339583206
2144;2035-03-31 07:00:00;6,9671725577580235;69,67172557758023;0,019294929262498726;19,294929262498727
2145;2035-03-31 08:00:00;6,979333533255868;69,79333533255868;0,01953753867083206;19,53753867083206
2146;2035-03-31 09:00:00;6,990910213709469;69,90910213709469;0,01976849149166539;19,76849149166539
2147;2035-03-31 10:00:00;7,002636114515084;70,02636114515084;0,020002421233332058;20,002421233332058
2148;2035-03-31 11:00:00;7,013918828613296;70,13918828613296;0,020227509474998726;20,227509474998726
2149;2035-03-31 12:00:00;7,0249723720171655;70,24972372017166;0,020448025799998725;20,448025799998724
2150;2035-03-31 13:00:00;7,03597586654308;70,3597586654308;0,02066754365833206;20,667543658332058
2151;2035-03-31 14:00:00;7,046699198297404;70,46699198297404;0,02088147231666539;20,88147231666539
2152;2035-03-31 15:00:00;7,057512757841084;70,57512757841084;0,02109720100416539;21,097201004165388
2153;2035-03-31 16:00:00;7,068476822626514;70,68476822626513;0,02131593224583206;21,31593224583206
2154;2035-03-31 17:00:00;7,079244157259432;70,79244157259433;0,02153073875416539;21,53073875416539
2155;2035-03-31 18:00:00;7,089677790447193;70,89677790447193;0,021738887974998723;21,738887974998722
2156;2035-03-31 19:00:00;7,099637012770282;70,99637012770282;0,02193757277916539;21,93757277916539
2157;2035-03-31 20:00:00;7,109628697982926;71,09628697982926;0,022136905212498725;22,136905212498725
2158;2035-03-31 21:00:00;7,120165525235172;71,20165525235171;0,022347113137498726;22,347113137498727
2159;2035-03-31 22:00:00;7,131462419277928;71,31462419277928;0,02257248426666539;22,57248426666539
2160;2035-03-31 23:00:00;7,143069345601489;71,4306934560149;0,022804040487498723;22,804040487498725
2161;2035-04-01 00:00:00;7,153198665228513;71,53198665228513;0,023006118704165388;23,006118704165388
2162;2035-04-01 01:00:00;7,16452600627075;71,6452600627075;0,023232097245832056;23,232097245832055
2163;2035-04-01 02:00:00;7,1754609037250034;71,75460903725003;0,02345024660416539;23,45024660416539
2164;2035-04-01 03:00:00;7,186234518695106;71,86234518695106;0,023665178404165387;23,66517840416539
2165;2035-04-01 04:00:00;7,197213608252613;71,97213608252613;0,023884209387498717;23,884209387498718
2166;2035-04-01 05:00:00;7,208301671163273;72,08301671163272;0,02410541437083205;24,10541437083205
2167;2035-04-01 06:00:00;7,2198630874944;72,198630874944;0,02433606267499872;24,33606267499872
2168;2035-04-01 07:00:00;7,231724625830331;72,31724625830331;0,02457269836249872;24,57269836249872
2169;2035-04-01 08:00:00;7,243515091300887;72,43515091300887;0,024807916158332055;24,807916158332056
2170;2035-04-01 09:00:00;7,254963396190382;72,54963396190382;0,025036307908332056;25,036307908332056
2171;2035-04-01 10:00:00;7,265805679243606;72,65805679243606;0,025252609624998725;25,252609624998726
2172;2035-04-01 11:00:00;7,276523492989668;72,76523492989668;0,025466428199998725;25,466428199998724
2173;2035-04-01 12:00:00;7,287457355347444;72,87457355347443;0,02568455690833206;25,68455690833206
2174;2035-04-01 13:00:00;7,298559090470699;72,985590904707;0,025906034649998726;25,906034649998727
2175;2035-04-01 14:00:00;7,309824610814404;73,09824610814404;0,02613077987916539;26,130779879165388
2176;2035-04-01 15:00:00;7,3212553278357815;73,21255327835782;0,02635882075416539;26,358820754165393
2177;2035-04-01 16:00:00;7,332764994982169;73,32764994982169;0,02658843667083206;26,58843667083206
2178;2035-04-01 17:00:00;7,344321711607698;73,44321711607698;0,026818991216665394;26,818991216665395
2179;2035-04-01 18:00:00;7,355600160841085;73,55600160841085;0,02704399437499873;27,04399437499873
2180;2035-04-01 19:00:00;7,366470053150479;73,66470053150479;0,027260846891665396;27,260846891665395
2181;2035-04-01 20:00:00;7,376647844365589;73,7664784436559;0,02746389210833206;27,463892108332058
2182;2035-04-01 21:00:00;7,386064404411079;73,86064404411078;0,027651750891665394;27,651750891665394
2183;2035-04-01 22:00:00;7,394900315850865;73,94900315850865;0,02782802583333206;27,82802583333206
2184;2035-04-01 23:00:00;7,403272183681623;74,03272183681624;0,02799504318333206;27,995043183332058
2185;2035-04-02 00:00:00;7,411336513822441;74,11336513822441;0,028155925208332058;28,155925208332057
2186;2035-04-02 01:00:00;7,418896668226852;74,18896668226851;0,028306749012498727;28,306749012498727
2187;2035-04-02 02:00:00;7,42610046435279;74,2610046435279;0,02845046352916539;28,45046352916539
2188;2035-04-02 03:00:00;7,433178104231646;74,33178104231646;0,028591661249998724;28,591661249998722
2189;2035-04-02 04:00:00;7,440291774281703;74,40291774281702;0,02873357776666539;28,73357776666539
2190;2035-04-02 05:00:00;7,447533702309241;74,47533702309241;0,028878053008332058;28,878053008332056
2191;2035-04-02 06:00:00;7,455260716939234;74,55260716939235;0,02903220564583206;29,03220564583206
2192;2035-04-02 07:00:00;7,4631365156184675;74,63136515618467;0,029189326499998725;29,189326499998725
2193;2035-04-02 08:00:00;7,471048221869703;74,71048221869702;0,02934716370416539;29,347163704165393
2194;2035-04-02 09:00:00;7,478958196694423;74,78958196694423;0,02950496636666539;29,50496636666539
2195;2035-04-02 10:00:00;7,485456571020214;74,85456571020214;0,029634607837498727;29,634607837498727
2196;2035-04-02 11:00:00;7,49228268329041;74,92282683290411;0,029770787624998726;29,770787624998725
2197;2035-04-02 12:00:00;7,500177235261157;75,00177235261157;0,029928282604165395;29,928282604165396
2198;2035-04-02 13:00:00;7,50901651577707;75,0901651577707;0,03010462475833206;30,10462475833206
2199;2035-04-02 14:00:00;7,518626771697099;75,18626771697099;0,030296347741665394;30,296347741665393
2200;2035-04-02 15:00:00;7,528464940364319;75,28464940364319;0,03049261754583206;30,49261754583206
2201;2035-04-02 16:00:00;7,538377512752164;75,38377512752164;0,030690371691665396;30,690371691665398
2202;2035-04-02 17:00:00;7,5483734051850355;75,48373405185035;0,030889788058332063;30,889788058332062
2203;2035-04-02 18:00:00;7,552760452748664;75,52760452748663;0,030977308916665395;30,977308916665393
2204;2035-04-02 19:00:00;7,555850239962133;75,55850239962133;0,03103894964999873;31,03894964999873
2205;2035-04-02 20:00:00;7,560150762357542;75,60150762357542;0,031124744345832067;31,124744345832067
2206;2035-04-02 21:00:00;7,566172708884302;75,66172708884302;0,031244881162498735;31,244881162498736
2207;2035-04-02 22:00:00;7,5696062237347;75,69606223734701;0,0313133792041654;31,3133792041654
2208;2035-04-02 23:00:00;7,570196153120687;75,70196153120688;0,03132514819583206;31,325148195832064
2209;2035-04-03 00:00:00;7,570053623092619;75,70053623092619;0,031322304745832065;31,322304745832064
2210;2035-04-03 01:00:00;7,569136235839785;75,69136235839785;0,031304003024998736;31,304003024998735
2211;2035-04-03 02:00:00;7,566001646868781;75,66001646868781;0,031241468504165402;31,2414685041654
2212;2035-04-03 03:00:00;7,554384171374922;75,54384171374922;0,031009701829165404;31,009701829165405
2213;2035-04-03 04:00:00;7,537094256488755;75,37094256488756;0,03066477094583207;30,66477094583207
2214;2035-04-03 05:00:00;7,510085886354335;75,10085886354335;0,03012595852083207;30,12595852083207
2215;2035-04-03 06:00:00;7,4806445925427525;74,80644592542752;0,0295386096791654;29,5386096791654
2216;2035-04-03 07:00:00;7,4551541721780605;74,55154172178061;0,029030080095832068;29,03008009583207
2217;2035-04-03 08:00:00;7,424246966631053;74,24246966631053;0,028413486562498733;28,413486562498733
2218;2035-04-03 09:00:00;7,419865202529007;74,19865202529007;0,02832607110833207;28,32607110833207
2219;2035-04-03 10:00:00;7,422978255812357;74,22978255812356;0,02838817599583207;28,38817599583207
2220;2035-04-03 11:00:00;7,4261207481501526;74,26120748150153;0,02845086818749874;28,450868187498738
2221;2035-04-03 12:00:00;7,428810969952638;74,28810969952637;0,02850453765833207;28,50453765833207
2222;2035-04-03 13:00:00;7,429844678574016;74,29844678574015;0,028525159970832072;28,52515997083207
2223;2035-04-03 14:00:00;7,426399194115236;74,26399194115236;0,02845642313749874;28,45642313749874
2224;2035-04-03 15:00:00;7,396512872519686;73,96512872519686;0,027860196066665403;27,860196066665402
2225;2035-04-03 16:00:00;7,366668964399141;73,6666896439914;0,027264815137498736;27,264815137498736
2226;2035-04-03 17:00:00;7,336741793460453;73,36741793460453;0,026667773129165403;26,667773129165404
2227;2035-04-03 18:00:00;7,306625171670612;73,06625171670612;0,02606695160833207;26,06695160833207
2228;2035-04-03 19:00:00;7,276349032658007;72,76349032658007;0,025462947745832073;25,46294774583207
2229;2035-04-03 20:00:00;7,24606279330931;72,4606279330931;0,024858742383332074;24,858742383332075
2230;2035-04-03 21:00:00;7,2158607054663095;72,1586070546631;0,024256215829165404;24,256215829165406
2231;2035-04-03 22:00:00;7,18569751352469;71,8569751352469;0,023654465241665406;23,654465241665406
2232;2035-04-03 23:00:00;7,155638398487104;71,55638398487105;0,023054790970832073;23,054790970832073
2233;2035-04-04 00:00:00;7,125631328584969;71,2563132858497;0,02245615499166541;22,456154991665407
2234;2035-04-04 01:00:00;7,0956601700142645;70,95660170014264;0,02185823543749874;21,858235437498738
2235;2035-04-04 02:00:00;7,065719199460064;70,65719199460064;0,021260918129165408;21,260918129165407
2236;2035-04-04 03:00:00;7,035788853264767;70,35788853264768;0,020663812774998742;20,663812774998743
2237;2035-04-04 04:00:00;7,005823590942785;70,05823590942785;0,020066010849998744;20,066010849998744
2238;2035-04-04 05:00:00;6,975863941241392;69,75863941241391;0,019468320895832076;19,468320895832075
2239;2035-04-04 06:00:00;6,945810965353497;69,45810965353498;0,018868769099998742;18,868769099998744
2240;2035-04-04 07:00:00;6,927401280758519;69,2740128075852;0,01850149899999874;18,50149899999874
2241;2035-04-04 08:00:00;6,9252219239721;69,252219239721;0,01845802119999874;18,45802119999874
2242;2035-04-04 09:00:00;6,929764656019296;69,29764656019296;0,018548647937498743;18,548647937498743
2243;2035-04-04 10:00:00;6,935528971711152;69,35528971711152;0,018663645062498742;18,66364506249874
2244;2035-04-04 11:00:00;6,941349063355322;69,41349063355321;0,018779754908332075;18,779754908332077
2245;2035-04-04 12:00:00;6,947141748961413;69,47141748961413;0,018895318008332076;18,895318008332076
2246;2035-04-04 13:00:00;6,952922981045362;69,52922981045363;0,019010652612498742;19,010652612498742
2247;2035-04-04 14:00:00;6,958805599116675;69,58805599116675;0,019128009849998743;19,128009849998744
2248;2035-04-04 15:00:00;6,964804988643882;69,64804988643883;0,019247696658332075;19,247696658332075
2249;2035-04-04 16:00:00;6,963387090472617;69,63387090472617;0,01921940982916541;19,21940982916541
2250;2035-04-04 17:00:00;6,934149696464855;69,34149696464856;0,01863612875416541;18,63612875416541
2251;2035-04-04 18:00:00;6,924898287775017;69,24898287775017;0,018451564712498744;18,451564712498744
2252;2035-04-04 19:00:00;6,922360645793238;69,22360645793238;0,018400939183332077;18,400939183332078
2253;2035-04-04 20:00:00;6,920030307570565;69,20030307570565;0,01835444932916541;18,35444932916541
2254;2035-04-04 21:00:00;6,9180604375191175;69,18060437519118;0,01831515075416541;18,31515075416541
2255;2035-04-04 22:00:00;6,916669605575202;69,16669605575203;0,018287403891665412;18,287403891665413
2256;2035-04-04 23:00:00;6,917217805911358;69,17217805911358;0,01829834039583208;18,298340395832078
2257;2035-04-05 00:00:00;6,921772809992218;69,21772809992218;0,01838921195833208;18,38921195833208
2258;2035-04-05 01:00:00;6,930029605003008;69,30029605003008;0,018553933624998745;18,553933624998745
2259;2035-04-05 02:00:00;6,9403385921903835;69,40338592190383;0,01875959617916541;18,759596179165413
2260;2035-04-05 03:00:00;6,950995554544361;69,50995554544362;0,01897220077916541;18,972200779165412
2261;2035-04-05 04:00:00;6,96165962431019;69,6165962431019;0,019184947170832075;19,184947170832075
2262;2035-04-05 05:00:00;6,972202700988748;69,72202700988748;0,019395279770832077;19,395279770832076
2263;2035-04-05 06:00:00;6,982350695794677;69,82350695794678;0,01959773055416541;19,59773055416541
2264;2035-04-05 07:00:00;6,992286449456364;69,92286449456364;0,01979594716249874;19,79594716249874
2265;2035-04-05 08:00:00;7,002489938466191;70,02489938466191;0,019999505045832075;19,999505045832073
2266;2035-04-05 09:00:00;7,012698908307691;70,12698908307691;0,020203172270832074;20,203172270832074
2267;2035-04-05 10:00:00;7,022607294569889;70,22607294569889;0,020400842904165408;20,40084290416541
2268;2035-04-05 11:00:00;7,032531472527948;70,32531472527948;0,02059882857916541;20,59882857916541
2269;2035-04-05 12:00:00;7,0423587822895835;70,42358782289584;0,02079488174999874;20,79488174999874
2270;2035-04-05 13:00:00;7,052070776330283;70,52070776330284;0,02098863439166541;20,98863439166541
2271;2035-04-05 14:00:00;7,061958574490123;70,61958574490123;0,021185894295832078;21,185894295832078
2272;2035-04-05 15:00:00;7,0722474422507835;70,72247442250783;0,021391155470832077;21,391155470832075
2273;2035-04-05 16:00:00;7,075536607091131;70,75536607091131;0,02145677375416541;21,456773754165408
2274;2035-04-05 17:00:00;7,077948061288383;70,77948061288383;0,021504881858332076;21,504881858332077
2275;2035-04-05 18:00:00;7,074316384777957;70,74316384777957;0,02143243052499874;21,43243052499874
2276;2035-04-05 19:00:00;7,0770668362045255;70,77066836204526;0,02148730156666541;21,48730156666541
2277;2035-04-05 20:00:00;7,07997883160451;70,7997883160451;0,021545395383332073;21,545395383332075
2278;2035-04-05 21:00:00;7,082999781978209;70,8299978197821;0,02160566283333207;21,605662833332072
2279;2035-04-05 22:00:00;7,087916283896484;70,87916283896485;0,021703746216665404;21,703746216665404
2280;2035-04-05 23:00:00;7,091968830091728;70,91968830091729;0,021784593829165404;21,784593829165406
2281;2035-04-06 00:00:00;7,094629341743073;70,94629341743074;0,021837670587498737;21,83767058749874
2282;2035-04-06 01:00:00;7,09718261292978;70,9718261292978;0,021888607916665404;21,888607916665404
2283;2035-04-06 02:00:00;7,101808919827835;71,01808919827835;0,021980901958332074;21,980901958332073
2284;2035-04-06 03:00:00;7,106231209753157;71,06231209753157;0,022069125895832074;22,069125895832073
2285;2035-04-06 04:00:00;7,109439488570744;71,09439488570744;0,02213313051666541;22,13313051666541
2286;2035-04-06 05:00:00;7,109552698801851;71,0955269880185;0,022135389041665413;22,135389041665412
2287;2035-04-06 06:00:00;7,1062072822324;71,062072822324;0,02206864854583208;22,06864854583208
2288;2035-04-06 07:00:00;7,105006768314894;71,05006768314894;0,02204469849583208;22,044698495832083
2289;2035-04-06 08:00:00;7,105815361622944;71,05815361622943;0,02206082979583208;22,06082979583208
2290;2035-04-06 09:00:00;7,1081797838850616;71,08179783885062;0,02210799962083208;22,10799962083208
2291;2035-04-06 10:00:00;7,113417683886244;71,13417683886243;0,022212494841665414;22,212494841665414
2292;2035-04-06 11:00:00;7,12010962814566;71,2010962814566;0,022345997999998746;22,345997999998747
2293;2035-04-06 12:00:00;7,127843629468021;71,2784362946802;0,022500290020832082;22,500290020832082
2294;2035-04-06 13:00:00;7,129034104244608;71,29034104244609;0,022524039791665413;22,524039791665412
2295;2035-04-06 14:00:00;7,128325703931372;71,28325703931372;0,022509907324998746;22,509907324998746
2296;2035-04-06 15:00:00;7,1276620435539275;71,27662043553927;0,022496667412498745;22,496667412498745
2297;2035-04-06 16:00:00;7,121499094372089;71,21499094372089;0,022373717616665414;22,373717616665413
2298;2035-04-06 17:00:00;7,093732704874674;70,93732704874674;0,02181978283333208;21,81978283333208
2299;2035-04-06 18:00:00;7,065596672942943;70,65596672942944;0,02125847374583208;21,25847374583208
2300;2035-04-06 19:00:00;7,037096899420475;70,37096899420474;0,020689908074998747;20,689908074998748
2301;2035-04-06 20:00:00;7,008373710264894;70,08373710264894;0,020116885299998746;20,116885299998746
2302;2035-04-06 21:00:00;6,97953116003251;69,79531160032509;0,019541481291665413;19,541481291665413
2303;2035-04-06 22:00:00;6,950949403986775;69,50949403986775;0,01897128008333208;18,97128008333208
2304;2035-04-06 23:00:00;6,921970348004531;69,21970348004531;0,01839315280833208;18,393152808332083
2305;2035-04-07 00:00:00;6,892672402941395;68,92672402941395;0,017808663749998746;17,808663749998747
2306;2035-04-07 01:00:00;6,863057833227554;68,63057833227555;0,01721785808333208;17,21785808333208
2307;2035-04-07 02:00:00;6,833310600737056;68,33310600737056;0,016624405816665414;16,624405816665416
2308;2035-04-07 03:00:00;6,803515238975487;68,03515238975487;0,016029993379165414;16,029993379165415
2309;2035-04-07 04:00:00;6,773768283011975;67,73768283011975;0,015436546629165415;15,436546629165415
2310;2035-04-07 05:00:00;6,744042667036882;67,44042667036882;0,01484352560833208;14,843525608332081
2311;2035-04-07 06:00:00;6,71466118701462;67,1466118701462;0,014257370041665413;14,257370041665412
2312;2035-04-07 07:00:00;6,712346477996875;67,12346477996876;0,014211191987498746;14,211191987498745
2313;2035-04-07 08:00:00;6,717674120820905;67,17674120820905;0,014317477562498744;14,317477562498745
2314;2035-04-07 09:00:00;6,724383920494562;67,24383920494562;0,014451336933332079;14,451336933332078
2315;2035-04-07 10:00:00;6,7309744733363255;67,30974473336326;0,014582817349998745;14,582817349998745
2316;2035-04-07 11:00:00;6,738543387004492;67,38543387004492;0,014733815899998746;14,733815899998746
2317;2035-04-07 12:00:00;6,747139547877627;67,47139547877626;0,01490530785833208;14,90530785833208
2318;2035-04-07 13:00:00;6,756668715809946;67,56668715809946;0,015095413149998746;15,095413149998747
